document,method,path,status,mcp_family,capability,rule
pki/syncs/cloudflare-custom-certificate/create.mdx,POST,/api/v1/cert-manager/syncs/cloudflare-custom-certificate,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/delete.mdx,DELETE,/api/v1/cert-manager/syncs/cloudflare-custom-certificate/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/get-by-id.mdx,GET,/api/v1/cert-manager/syncs/cloudflare-custom-certificate/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/list.mdx,GET,/api/v1/cert-manager/syncs/cloudflare-custom-certificate,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/remove-certificates.mdx,POST,/api/v1/cert-manager/syncs/cloudflare-custom-certificate/{pkiSyncId}/remove-certificates,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/sync-certificates.mdx,POST,/api/v1/cert-manager/syncs/cloudflare-custom-certificate/{pkiSyncId}/sync,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/cloudflare-custom-certificate/update.mdx,PATCH,/api/v1/cert-manager/syncs/cloudflare-custom-certificate/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/create.mdx,POST,/api/v1/cert-manager/syncs/f5-big-ip,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/delete.mdx,DELETE,/api/v1/cert-manager/syncs/f5-big-ip/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/get-by-id.mdx,GET,/api/v1/cert-manager/syncs/f5-big-ip/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/list.mdx,GET,/api/v1/cert-manager/syncs/f5-big-ip,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/remove-certificates.mdx,POST,/api/v1/cert-manager/syncs/f5-big-ip/{pkiSyncId}/remove-certificates,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/sync-certificates.mdx,POST,/api/v1/cert-manager/syncs/f5-big-ip/{pkiSyncId}/sync,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/f5-big-ip/update.mdx,PATCH,/api/v1/cert-manager/syncs/f5-big-ip/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/get-by-id.mdx,GET,/api/v1/cert-manager/syncs/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/list-certificates.mdx,GET,/api/v1/cert-manager/syncs/{pkiSyncId}/certificates,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/list.mdx,GET,/api/v1/cert-manager/syncs,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/create.mdx,POST,/api/v1/cert-manager/syncs/netscaler,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/delete.mdx,DELETE,/api/v1/cert-manager/syncs/netscaler/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/get-by-id.mdx,GET,/api/v1/cert-manager/syncs/netscaler/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/list.mdx,GET,/api/v1/cert-manager/syncs/netscaler,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/remove-certificates.mdx,POST,/api/v1/cert-manager/syncs/netscaler/{pkiSyncId}/remove-certificates,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/sync-certificates.mdx,POST,/api/v1/cert-manager/syncs/netscaler/{pkiSyncId}/sync,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/netscaler/update.mdx,PATCH,/api/v1/cert-manager/syncs/netscaler/{pkiSyncId},deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/options.mdx,GET,/api/v1/cert-manager/syncs/options,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
pki/syncs/remove-certificates.mdx,DELETE,/api/v1/cert-manager/syncs/{pkiSyncId}/certificates,deferred,certificateSyncs,certificateSyncs.admin,pki-syncs-deferred
project-group-memberships/create.mdx,POST,/api/v1/projects/{projectId}/memberships/groups/{groupId},edition_gated,projectGroupMemberships,projectGroupMemberships.admin,project-group-memberships-create-edition-gated
project-group-memberships/delete.mdx,DELETE,/api/v1/projects/{projectId}/memberships/groups/{groupId},edition_gated,projectGroupMemberships,projectGroupMemberships.admin,project-group-memberships-delete-edition-gated
project-group-memberships/get-by-id.mdx,GET,/api/v1/projects/{projectId}/memberships/groups/{groupId},implemented,projectGroupMemberships,projectGroupMemberships.read,project-group-memberships-read-implemented
project-group-memberships/list.mdx,GET,/api/v1/projects/{projectId}/memberships/groups,implemented,projectGroupMemberships,projectGroupMemberships.read,project-group-memberships-read-implemented
project-group-memberships/update.mdx,PATCH,/api/v1/projects/{projectId}/memberships/groups/{groupId},edition_gated,projectGroupMemberships,projectGroupMemberships.admin,project-group-memberships-update-edition-gated
project-identities-membership/add-identity-membership.mdx,POST,/api/v1/projects/{projectId}/memberships/identities/{identityId},implemented,projectIdentityMemberships,projectIdentityMemberships.create,project-identity-memberships-implemented--implemented-projectidentitymemberships-create
project-identities-membership/delete-identity-membership.mdx,DELETE,/api/v1/projects/{projectId}/memberships/identities/{identityId},implemented,projectIdentityMemberships,projectIdentityMemberships.delete,project-identity-memberships-implemented--implemented-projectidentitymemberships-delete
project-identities-membership/get-by-id.mdx,GET,/api/v1/projects/{projectId}/memberships/identities/{identityId},implemented,projectIdentityMemberships,projectIdentityMemberships.read,project-identity-memberships-implemented--implemented-projectidentitymemberships-read
project-identities-membership/list-identity-memberships.mdx,GET,/api/v1/projects/{projectId}/memberships/identities,implemented,projectIdentityMemberships,projectIdentityMemberships.read,project-identity-memberships-implemented--implemented-projectidentitymemberships-read
project-identities-membership/update-identity-membership.mdx,PATCH,/api/v1/projects/{projectId}/memberships/identities/{identityId},implemented,projectIdentityMemberships,projectIdentityMemberships.update,project-identity-memberships-implemented--implemented-projectidentitymemberships-update
project-identities/add-identity.mdx,POST,/api/v1/projects/{projectId}/identities,superseded,projectIdentityMemberships,projectIdentityMemberships.read,project-identities-superseded
project-identities/delete-identity.mdx,DELETE,/api/v1/projects/{projectId}/identities/{identityId},superseded,projectIdentityMemberships,projectIdentityMemberships.read,project-identities-superseded
project-identities/get-by-id.mdx,GET,/api/v1/projects/{projectId}/identities/{identityId},superseded,projectIdentityMemberships,projectIdentityMemberships.read,project-identities-superseded
project-identities/list-identity.mdx,GET,/api/v1/projects/{projectId}/identities,superseded,projectIdentityMemberships,projectIdentityMemberships.read,project-identities-superseded
project-identities/update-identity.mdx,PATCH,/api/v1/projects/{projectId}/identities/{identityId},superseded,projectIdentityMemberships,projectIdentityMemberships.read,project-identities-superseded
project-roles/create.mdx,POST,/api/v1/projects/{projectId}/roles,edition_gated,projectRoles,projectRoles.admin,project-roles-create-edition-gated
project-roles/delete.mdx,DELETE,/api/v1/projects/{projectId}/roles/{roleId},edition_gated,projectRoles,projectRoles.admin,project-roles-delete-edition-gated
project-roles/get-by-slug.mdx,GET,/api/v1/projects/{projectId}/roles/slug/{roleSlug},implemented,projectRoles,projectRoles.read,project-roles-read-implemented
project-roles/list.mdx,GET,/api/v1/projects/{projectId}/roles,implemented,projectRoles,projectRoles.read,project-roles-read-implemented
project-roles/update.mdx,PATCH,/api/v1/projects/{projectId}/roles/{roleId},edition_gated,projectRoles,projectRoles.admin,project-roles-update-edition-gated
project-templates/create.mdx,POST,/api/v1/project-templates,intentionally_omitted,projectTemplates,projectTemplates.admin,project-templates-omitted
project-templates/delete.mdx,DELETE,/api/v1/project-templates/{templateId},intentionally_omitted,projectTemplates,projectTemplates.admin,project-templates-omitted
project-templates/get-by-id.mdx,GET,/api/v1/project-templates/{templateId},intentionally_omitted,projectTemplates,projectTemplates.admin,project-templates-omitted
project-templates/list.mdx,GET,/api/v1/project-templates,intentionally_omitted,projectTemplates,projectTemplates.admin,project-templates-omitted
project-templates/update.mdx,PATCH,/api/v1/project-templates/{templateId},intentionally_omitted,projectTemplates,projectTemplates.admin,project-templates-omitted
project-users/delete-membership.mdx,DELETE,/api/v1/projects/{projectId}/memberships/{membershipId},implemented,projectUserMemberships,projectUserMemberships.delete,project-users-implemented--implemented-projectusermemberships-delete
project-users/get-by-username.mdx,POST,/api/v1/projects/{projectId}/memberships/details,superseded,projectUserMemberships,projectUserMemberships.read,project-user-username-read-superseded
project-users/invite-member-to-project.mdx,POST,/api/v1/projects/{projectId}/memberships,implemented,projectUserMemberships,projectUserMemberships.invite,project-users-implemented--implemented-projectusermemberships-invite
project-users/memberships.mdx,GET,/api/v1/projects/{projectId}/memberships,implemented,projectUserMemberships,projectUserMemberships.read,project-users-implemented--implemented-projectusermemberships-read
project-users/remove-member-from-project.mdx,DELETE,/api/v1/projects/{projectId}/memberships,superseded,projectUserMemberships,projectUserMemberships.delete,project-user-collection-delete-superseded
project-users/update-membership.mdx,PATCH,/api/v1/projects/{projectId}/memberships/{membershipId},implemented,projectUserMemberships,projectUserMemberships.update,project-users-implemented--implemented-projectusermemberships-update
projects/create-project.mdx,POST,/api/v1/projects,implemented,projects,projects.create,projects-implemented--implemented-projects-create
projects/delete-project.mdx,DELETE,/api/v1/projects/{projectId},implemented,projects,projects.delete,projects-implemented--implemented-projects-delete
projects/get-project-by-slug.mdx,GET,/api/v1/projects/slug/{slug},superseded,projects,projects.read,project-slug-read-superseded
projects/get-project.mdx,GET,/api/v1/projects/{projectId},implemented,projects,projects.read,projects-implemented--implemented-projects-read
projects/list-projects.mdx,GET,/api/v1/projects,implemented,projects,projects.read,projects-implemented--implemented-projects-read
projects/rollback-snapshot.mdx,POST,/api/v1/secret-snapshot/{secretSnapshotId}/rollback,intentionally_omitted,secrets.rollback,secrets.rollback,project-snapshot-rollback-omitted
projects/secret-snapshots.mdx,GET,/api/v1/projects/{projectId}/secret-snapshots,intentionally_omitted,secretVersions,secretVersions.read,project-secret-snapshots-omitted
projects/update-project.mdx,PATCH,/api/v1/projects/{projectId},implemented,projects,projects.update,projects-implemented--implemented-projects-update
secret-imports/create.mdx,POST,/api/v2/secret-imports,implemented,secretImports,secretImports.create,secret-imports-implemented--implemented-secretimports-create
secret-imports/delete.mdx,DELETE,/api/v2/secret-imports/{secretImportId},implemented,secretImports,secretImports.delete,secret-imports-implemented--implemented-secretimports-delete
secret-imports/list.mdx,GET,/api/v2/secret-imports,implemented,secretImports,secretImports.list,secret-imports-implemented--implemented-secretimports-list
secret-imports/update.mdx,PATCH,/api/v2/secret-imports/{secretImportId},implemented,secretImports,secretImports.update,secret-imports-implemented--implemented-secretimports-update
secret-rotations/auth0-client-secret/create.mdx,POST,/api/v2/secret-rotations/auth0-client-secret,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/auth0-client-secret/delete.mdx,DELETE,/api/v2/secret-rotations/auth0-client-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/auth0-client-secret/get-by-id.mdx,GET,/api/v2/secret-rotations/auth0-client-secret/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/auth0-client-secret/get-by-name.mdx,GET,/api/v2/secret-rotations/auth0-client-secret/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/auth0-client-secret/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/auth0-client-secret/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/auth0-client-secret/list.mdx,GET,/api/v2/secret-rotations/auth0-client-secret,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/auth0-client-secret/rotate-secrets.mdx,POST,/api/v2/secret-rotations/auth0-client-secret/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/auth0-client-secret/update.mdx,PATCH,/api/v2/secret-rotations/auth0-client-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/aws-iam-user-secret/create.mdx,POST,/api/v2/secret-rotations/aws-iam-user-secret,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/aws-iam-user-secret/delete.mdx,DELETE,/api/v2/secret-rotations/aws-iam-user-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/aws-iam-user-secret/get-by-id.mdx,GET,/api/v2/secret-rotations/aws-iam-user-secret/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/aws-iam-user-secret/get-by-name.mdx,GET,/api/v2/secret-rotations/aws-iam-user-secret/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/aws-iam-user-secret/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/aws-iam-user-secret/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/aws-iam-user-secret/list.mdx,GET,/api/v2/secret-rotations/aws-iam-user-secret,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/aws-iam-user-secret/rotate-secrets.mdx,POST,/api/v2/secret-rotations/aws-iam-user-secret/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/aws-iam-user-secret/update.mdx,PATCH,/api/v2/secret-rotations/aws-iam-user-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/azure-client-secret/create.mdx,POST,/api/v2/secret-rotations/azure-client-secret,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/azure-client-secret/delete.mdx,DELETE,/api/v2/secret-rotations/azure-client-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/azure-client-secret/get-by-id.mdx,GET,/api/v2/secret-rotations/azure-client-secret/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/azure-client-secret/get-by-name.mdx,GET,/api/v2/secret-rotations/azure-client-secret/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/azure-client-secret/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/azure-client-secret/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/azure-client-secret/list.mdx,GET,/api/v2/secret-rotations/azure-client-secret,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/azure-client-secret/rotate-secrets.mdx,POST,/api/v2/secret-rotations/azure-client-secret/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/azure-client-secret/update.mdx,PATCH,/api/v2/secret-rotations/azure-client-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/databricks-service-principal-secret/create.mdx,POST,/api/v2/secret-rotations/databricks-service-principal-secret,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/databricks-service-principal-secret/delete.mdx,DELETE,/api/v2/secret-rotations/databricks-service-principal-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/databricks-service-principal-secret/get-by-id.mdx,GET,/api/v2/secret-rotations/databricks-service-principal-secret/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/databricks-service-principal-secret/get-by-name.mdx,GET,/api/v2/secret-rotations/databricks-service-principal-secret/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/databricks-service-principal-secret/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/databricks-service-principal-secret/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/databricks-service-principal-secret/list.mdx,GET,/api/v2/secret-rotations/databricks-service-principal-secret,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/databricks-service-principal-secret/rotate-secrets.mdx,POST,/api/v2/secret-rotations/databricks-service-principal-secret/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/databricks-service-principal-secret/update.mdx,PATCH,/api/v2/secret-rotations/databricks-service-principal-secret/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/dbt-service-token/create.mdx,POST,/api/v2/secret-rotations/dbt-service-token,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/dbt-service-token/delete.mdx,DELETE,/api/v2/secret-rotations/dbt-service-token/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/dbt-service-token/get-by-id.mdx,GET,/api/v2/secret-rotations/dbt-service-token/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/dbt-service-token/get-by-name.mdx,GET,/api/v2/secret-rotations/dbt-service-token/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/dbt-service-token/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/dbt-service-token/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/dbt-service-token/list.mdx,GET,/api/v2/secret-rotations/dbt-service-token,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/dbt-service-token/rotate-secrets.mdx,POST,/api/v2/secret-rotations/dbt-service-token/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/dbt-service-token/update.mdx,PATCH,/api/v2/secret-rotations/dbt-service-token/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/create.mdx,POST,/api/v2/secret-rotations/hp-ilo-local-account,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/delete.mdx,DELETE,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/get-by-id.mdx,GET,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/hp-ilo-local-account/get-by-name.mdx,GET,/api/v2/secret-rotations/hp-ilo-local-account/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/hp-ilo-local-account/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/list.mdx,GET,/api/v2/secret-rotations/hp-ilo-local-account,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/hp-ilo-local-account/reconcile.mdx,POST,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId}/reconcile,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/rotate-secrets.mdx,POST,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/hp-ilo-local-account/update.mdx,PATCH,/api/v2/secret-rotations/hp-ilo-local-account/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/ldap-password/create.mdx,POST,/api/v2/secret-rotations/ldap-password,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/ldap-password/delete.mdx,DELETE,/api/v2/secret-rotations/ldap-password/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/ldap-password/get-by-id.mdx,GET,/api/v2/secret-rotations/ldap-password/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/ldap-password/get-by-name.mdx,GET,/api/v2/secret-rotations/ldap-password/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/ldap-password/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/ldap-password/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/ldap-password/list.mdx,GET,/api/v2/secret-rotations/ldap-password,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/ldap-password/rotate-secrets.mdx,POST,/api/v2/secret-rotations/ldap-password/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/ldap-password/update.mdx,PATCH,/api/v2/secret-rotations/ldap-password/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/list.mdx,GET,/api/v2/secret-rotations,implemented,secretRotations,secretRotations.read,secret-rotations-inventory-implemented
secret-rotations/mongodb-credentials/create.mdx,POST,/api/v2/secret-rotations/mongodb-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/mongodb-credentials/delete.mdx,DELETE,/api/v2/secret-rotations/mongodb-credentials/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/mongodb-credentials/get-by-id.mdx,GET,/api/v2/secret-rotations/mongodb-credentials/{rotationId},superseded,secretRotations,secretRotations.read,secret-rotations-provider-id-read-superseded
secret-rotations/mongodb-credentials/get-by-name.mdx,GET,/api/v2/secret-rotations/mongodb-credentials/rotation-name/{rotationName},superseded,secretRotations,secretRotations.read,secret-rotations-provider-name-read-superseded
secret-rotations/mongodb-credentials/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/mongodb-credentials/{rotationId}/generated-credentials,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/mongodb-credentials/list.mdx,GET,/api/v2/secret-rotations/mongodb-credentials,superseded,secretRotations,secretRotations.read,secret-rotations-provider-list-superseded
secret-rotations/mongodb-credentials/rotate-secrets.mdx,POST,/api/v2/secret-rotations/mongodb-credentials/{rotationId}/rotate-secrets,intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/mongodb-credentials/update.mdx,PATCH,/api/v2/secret-rotations/mongodb-credentials/{rotationId},intentionally_omitted,secretRotations,secretRotations.otherProviders.lifecycle,secret-rotations-other-providers-omitted
secret-rotations/mssql-credentials/create.mdx,POST,/api/v2/secret-rotations/mssql-credentials,implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mssql-credentials/delete.mdx,DELETE,/api/v2/secret-rotations/mssql-credentials/{rotationId},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mssql-credentials/get-by-id.mdx,GET,/api/v2/secret-rotations/mssql-credentials/{rotationId},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mssql-credentials/get-by-name.mdx,GET,/api/v2/secret-rotations/mssql-credentials/rotation-name/{rotationName},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mssql-credentials/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/mssql-credentials/{rotationId}/generated-credentials,implemented,secretRotations.sql,secretRotations.sql.generatedCredentials.read,secret-rotations-mssql-implemented--implemented-secretrotations-sql-generatedcredentials-read
secret-rotations/mssql-credentials/list.mdx,GET,/api/v2/secret-rotations/mssql-credentials,implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mssql-credentials/rotate-secrets.mdx,POST,/api/v2/secret-rotations/mssql-credentials/{rotationId}/rotate-secrets,implemented,secretRotations.sql,secretRotations.sql.rotate,secret-rotations-mssql-implemented--implemented-secretrotations-sql-rotate
secret-rotations/mssql-credentials/update.mdx,PATCH,/api/v2/secret-rotations/mssql-credentials/{rotationId},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mssql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mysql-credentials/create.mdx,POST,/api/v2/secret-rotations/mysql-credentials,implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mysql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mysql-credentials/delete.mdx,DELETE,/api/v2/secret-rotations/mysql-credentials/{rotationId},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mysql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mysql-credentials/get-by-id.mdx,GET,/api/v2/secret-rotations/mysql-credentials/{rotationId},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mysql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mysql-credentials/get-by-name.mdx,GET,/api/v2/secret-rotations/mysql-credentials/rotation-name/{rotationName},implemented,secretRotations.sql,secretRotations.sql.admin,secret-rotations-mysql-implemented--implemented-secretrotations-sql-admin
secret-rotations/mysql-credentials/get-generated-credentials-by-id.mdx,GET,/api/v2/secret-rotations/mysql-credentials/{rotationId}/generated-credentials,implemented,secretRotations.sql,secretRotations.sql.generatedCredentials.read,secret-rotations-mysql-implemented--implemented-secretrotations-sql-generatedcredentials-read
